id,vendor_id,pickup_time,dropoff_time,passenger_count,pickup_long,pickup_lat,dropoff_long,dropoff_lat,store_and_fwd_flag,trip_duration
id2538456,1,1/2/16 9:31,1/2/16 9:36,1,-73.97901917,40.7443161,-73.98413086,40.72929764,N,294
id1658175,2,1/2/16 9:31,1/2/16 9:34,1,-73.96653748,40.76480103,-73.96743774,40.76911926,N,172
id3564595,2,1/2/16 9:31,1/2/16 9:36,4,-73.98251343,40.74848175,-73.97052002,40.76383972,N,248
id1990619,1,1/2/16 9:31,1/2/16 9:35,1,-73.99744415,40.76595688,-73.99977875,40.76195908,N,191
id1004970,2,1/2/16 9:32,1/2/16 9:42,1,-73.97818756,40.73082733,-73.99455261,40.75027847,N,611
id2317436,1,1/2/16 9:32,1/2/16 9:35,1,-73.96662903,40.76122284,-73.95059204,40.77140808,N,177
id1451342,1,1/2/16 9:32,1/2/16 9:37,1,-73.98841858,40.7316246,-73.9799881,40.74734497,N,259
id1622621,1,1/2/16 9:32,1/2/16 9:42,1,-73.97005463,40.75975037,-73.99317169,40.74623489,N,595
id1905604,1,1/2/16 9:33,1/2/16 9:39,1,-74.01165009,40.7097168,-73.99515533,40.72532272,N,350
id2847422,2,1/2/16 9:34,1/2/16 9:39,1,-73.97315979,40.75868607,-73.98944855,40.73974228,N,342
id0069171,2,1/2/16 9:34,1/2/16 9:41,1,-73.99207306,40.75579834,-73.98133087,40.7710495,N,420
id1202392,2,1/2/16 9:34,1/2/16 9:37,2,-73.98110962,40.74161148,-73.97502136,40.75164032,N,178
id1335280,2,1/2/16 9:34,1/2/16 9:38,1,-73.98851013,40.74887848,-73.99642181,40.75590897,N,250
id3807236,2,1/2/16 9:34,1/2/16 9:39,1,-73.97226715,40.7865181,-73.9591217,40.78089905,N,256
id3319728,1,1/2/16 9:35,1/2/16 9:44,1,-73.97817993,40.75211334,-73.96179199,40.77865601,N,567
id2293538,1,1/2/16 9:36,1/2/16 9:43,1,-73.9730835,40.78428268,-73.98239899,40.76185989,N,468
id2308409,1,1/2/16 9:36,1/2/16 9:42,2,-73.97545624,40.76454926,-73.98062897,40.77502441,N,377
id1646727,1,1/2/16 9:36,1/2/16 9:40,1,-73.98693085,40.75950623,-73.99062347,40.75091934,N,229
id3704057,1,1/2/16 9:37,1/2/16 9:41,1,-73.98662567,40.75643921,-73.99788666,40.76061249,N,270
id2719274,2,1/2/16 9:37,1/2/16 10:04,2,-74.01004028,40.71211624,-73.79066467,40.64424133,N,1592
id1320392,1,1/2/16 9:38,1/2/16 9:52,1,-73.98286438,40.76320267,-73.99710083,40.72509766,N,839
id0926129,2,1/2/16 9:38,1/2/16 9:43,2,-74.00231171,40.72952652,-74.01467133,40.71409988,N,341
id0580503,1,1/2/16 9:38,1/2/16 9:42,3,-73.96211243,40.77037811,-73.95900726,40.76334763,N,238
id0045495,2,1/2/16 9:38,1/2/16 9:43,6,-73.94801331,40.78290939,-73.95668793,40.78421021,N,288
id0944786,2,1/2/16 9:39,1/2/16 9:47,1,-73.95970917,40.77357101,-73.98100281,40.76416016,N,489
id1360982,1,1/2/16 9:39,1/2/16 9:42,1,-73.95991516,40.77346802,-73.9642334,40.77383041,N,167
id2108350,1,1/2/16 9:39,1/2/16 9:44,1,-73.98639679,40.73994827,-73.99170685,40.74914551,N,321
id1192826,2,1/2/16 9:39,1/2/16 9:48,5,-73.95005035,40.77202988,-73.97429657,40.75917053,N,546
id0065730,2,1/2/16 9:39,1/2/16 9:47,1,-73.9921875,40.73820114,-74.00813293,40.74861145,N,471
id2486184,2,1/2/16 9:39,1/2/16 9:44,1,-73.962677,40.77273178,-73.97044373,40.76784134,N,295
id3840624,2,1/2/16 9:39,1/2/16 10:02,1,-73.98613739,40.75904846,-73.92716217,40.83071899,N,1352
id3543831,1,1/2/16 9:40,1/2/16 9:46,2,-73.99597168,40.7436409,-73.98917389,40.75844193,N,377
id3023363,1,1/2/16 9:40,1/2/16 9:54,1,-73.77690125,40.64506912,-73.89315033,40.63322067,N,871
id2638800,1,1/2/16 9:40,1/2/16 9:46,1,-73.99376678,40.74193954,-73.97920227,40.75005722,N,366
id3062364,1,1/2/16 9:40,1/2/16 10:06,1,-73.77667999,40.6452446,-73.98342896,40.73448563,N,1536
id2553207,1,1/2/16 9:41,1/2/16 9:42,1,-73.96977997,40.75308228,-73.97489929,40.75179291,N,66
id2413280,2,1/2/16 9:41,1/2/16 9:55,2,-74.00752258,40.73273849,-73.99141693,40.71392059,N,829
id1742654,2,1/2/16 9:41,1/2/16 9:52,2,-73.95399475,40.82185745,-73.96845245,40.79330063,N,668
id3474535,2,1/2/16 9:41,1/2/16 9:50,1,-73.94255829,40.83732986,-73.97973633,40.78369141,N,550
id0414963,2,1/2/16 9:41,1/2/16 9:47,1,-73.98480988,40.74552917,-74.0030365,40.75629044,N,327
id1349276,2,1/2/16 9:42,1/2/16 9:49,1,-73.95519257,40.77707291,-73.9659729,40.78983688,N,416
id3189968,1,1/2/16 9:42,1/2/16 10:21,2,-74.00901031,40.71536636,-73.78566742,40.64326859,N,2339
id3806990,1,1/2/16 9:43,1/2/16 9:45,2,-73.97039795,40.76774216,-73.97759247,40.76119232,N,174
id2338930,2,1/2/16 9:43,1/2/16 9:52,1,-73.99468994,40.75046921,-73.98461151,40.76054001,N,582
id0615066,1,1/2/16 9:44,1/2/16 10:11,1,-73.97019196,40.75958252,-74.0107193,40.63802338,N,1620
id2859048,2,1/2/16 9:44,1/2/16 9:47,1,-73.98103333,40.78223038,-73.98635864,40.77719498,N,197
id1148991,1,1/2/16 9:44,1/2/16 9:55,1,-73.94644928,40.78075027,-73.97489929,40.77771378,N,666
id1196691,1,1/2/16 9:45,1/2/16 10:05,1,-73.9765625,40.7516861,-74.01400757,40.71258163,N,1245
id2442050,1,1/2/16 9:45,1/2/16 9:50,1,-73.97383881,40.79209518,-73.98004913,40.77786255,N,331
id1185376,2,1/2/16 9:46,1/2/16 9:51,4,-73.97879028,40.76686859,-73.97669983,40.75841141,N,312
id0095527,2,1/2/16 9:46,1/2/16 9:50,1,-73.97755432,40.76411819,-73.98218536,40.76940536,N,244
id2030982,2,1/2/16 9:46,1/2/16 9:50,1,-73.96017456,40.77325821,-73.97135925,40.75826645,N,251
id3935938,2,1/2/16 9:46,1/2/16 9:57,1,-74.00385284,40.74193954,-74.01591492,40.71473312,N,647
id0737312,1,1/2/16 9:47,1/2/16 10:13,1,-73.991745,40.7468071,-73.94992828,40.67594147,N,1575
id1421116,1,1/2/16 9:47,1/2/16 9:49,1,-73.97185516,40.75687408,-73.97505951,40.75238037,N,74
id0549909,2,1/2/16 9:48,1/2/16 9:54,2,-73.99318695,40.75251007,-73.97614288,40.75807953,N,368
id3322315,2,1/2/16 9:48,1/2/16 9:56,1,-73.97145844,40.75093842,-73.9910965,40.75046158,N,445
id1324125,2,1/2/16 9:48,1/2/16 9:53,1,-73.98925781,40.76293945,-73.9988327,40.7453804,N,257
id3581777,2,1/2/16 9:49,1/2/16 9:53,5,-73.99452972,40.75051498,-73.97873688,40.76480103,N,286
id1196822,2,1/2/16 9:49,1/2/16 10:08,2,-73.87297821,40.77404022,-73.85349274,40.68884659,N,1137
id2688993,2,1/2/16 9:49,1/2/16 9:55,1,-73.97392273,40.74311829,-73.99134064,40.73758316,N,362
id2294804,2,1/2/16 9:49,1/2/16 9:54,1,-73.99414825,40.75114822,-73.98661804,40.7665596,N,311
id1113023,1,1/2/16 9:49,1/2/16 9:59,1,-73.96915436,40.79799271,-73.93978882,40.84881592,N,609
id1510358,1,1/2/16 9:49,1/2/16 10:07,1,-73.87082672,40.77379227,-73.81947327,40.75917435,N,1052
id1803728,2,1/2/16 9:49,1/2/16 9:56,1,-73.96794891,40.80237961,-73.9785614,40.78778076,N,381
id2548902,2,1/2/16 9:50,1/2/16 10:01,6,-73.95903015,40.81486893,-73.95659637,40.77814102,N,692
id3160142,2,1/2/16 9:50,1/2/16 9:58,4,-73.97335815,40.78702164,-73.99893188,40.76419067,N,507
id2029711,2,1/2/16 9:50,1/2/16 9:55,1,-74.00121307,40.72771072,-73.99884796,40.7171936,N,319
id2801118,1,1/2/16 9:50,1/2/16 9:56,2,-73.99260712,40.7549324,-73.98191833,40.74417496,N,344
id1113674,1,1/2/16 9:51,1/2/16 9:52,1,-73.9673233,40.79323196,-73.97169495,40.78621674,N,88
id2082167,1,1/2/16 9:51,1/2/16 10:05,1,-73.99365997,40.75173187,-74.00956726,40.71022415,N,874
id0424257,2,1/2/16 9:51,1/2/16 10:02,2,-73.9719696,40.75679016,-74.0093689,40.70196152,N,639
id0597294,1,1/2/16 9:51,1/2/16 9:58,1,-73.98012543,40.75544357,-73.99856567,40.76399994,N,415
id0429316,1,1/2/16 9:52,1/2/16 10:03,2,-73.97220612,40.79429245,-73.96405029,40.76039124,N,693
id2235855,1,1/2/16 9:52,1/2/16 10:08,1,-73.9910965,40.7438736,-73.96083069,40.71113586,N,930
id0243940,2,1/2/16 9:52,1/2/16 10:05,2,-73.97502136,40.75752258,-74.00505829,40.72158051,N,791
id0026805,1,1/2/16 9:52,1/2/16 10:11,2,-73.95107269,40.78557968,-74.00856781,40.74179459,N,1126
id1506768,2,1/2/16 9:53,1/2/16 10:00,1,-73.97814941,40.74855042,-74.00080109,40.73611832,N,471
id0621346,1,1/2/16 9:53,1/2/16 10:02,1,-73.8751297,40.77392578,-73.91947174,40.76990891,N,565
id3264984,2,1/2/16 9:54,1/2/16 10:08,1,-73.87312317,40.77416992,-73.88989258,40.7512207,N,863
id1498813,2,1/2/16 9:54,1/2/16 9:55,1,-73.96829224,40.76222229,-73.97222137,40.75659943,N,81
id0639420,2,1/2/16 9:54,1/2/16 10:05,1,-73.9574585,40.7682991,-73.9810791,40.76130676,N,652
id0611369,2,1/2/16 9:55,1/2/16 10:00,4,-73.98518372,40.73591232,-73.9821701,40.74885178,N,344
id1195837,1,1/2/16 9:55,1/2/16 10:03,1,-73.97141266,40.76296234,-73.98255157,40.77153778,N,459
id1432224,1,1/2/16 9:55,1/2/16 10:03,3,-73.98455811,40.75416183,-73.97341156,40.77975082,N,450
id0736443,1,1/2/16 9:55,1/2/16 10:27,2,-73.78376007,40.64839935,-73.9991684,40.72774506,N,1923
id1073175,2,1/2/16 9:57,1/2/16 10:27,5,-73.97889709,40.76192856,-73.79077911,40.645401,N,1832
id3802580,1,1/2/16 9:57,1/2/16 10:08,4,-73.98138428,40.75608063,-73.95376587,40.77082443,N,653
id3539092,1,1/2/16 9:57,1/2/16 10:08,1,-74.01604462,40.70524216,-73.99754333,40.72113037,N,705
id1163013,2,1/2/16 9:57,1/2/16 10:05,5,-74.01398468,40.71687317,-74.0036087,40.72994614,N,472
id3253381,1,1/2/16 9:57,1/2/16 10:04,3,-73.99143982,40.74673462,-74.00276947,40.73628998,N,388
id0379939,1,1/2/16 9:57,1/2/16 10:05,1,-73.97318268,40.79294586,-73.98223114,40.76931,N,477
id2385552,2,1/2/16 9:59,1/2/16 10:14,3,-73.97180176,40.75616837,-73.98886871,40.69335938,N,935
id1657896,1,1/2/16 9:59,1/2/16 10:08,1,-73.98086548,40.78013229,-73.95664978,40.8058815,N,533
id2575862,1,1/2/16 9:59,1/2/16 10:03,1,-73.96938324,40.75344467,-73.98149872,40.75156784,N,216
id1682750,2,1/2/16 10:00,1/2/16 10:06,5,-73.95838165,40.77556229,-73.97244263,40.75628281,N,359
id3962595,2,1/2/16 10:00,1/2/16 10:05,1,-73.99771118,40.7462616,-73.99224854,40.75754166,N,324
id0744839,2,1/2/16 10:00,1/2/16 10:11,1,-73.99223328,40.73791122,-73.99687195,40.71511841,N,656
id2011387,1,1/2/16 10:01,1/2/16 10:24,1,-73.86352539,40.77003098,-73.98584747,40.76210785,N,1382
id3689315,2,1/2/16 10:01,1/2/16 10:07,1,-73.94998932,40.78022003,-73.97045135,40.78353882,N,347
id2053877,2,1/2/16 10:01,1/2/16 10:19,1,-73.95977783,40.77370071,-73.96215057,40.71776962,N,1113
id3753852,2,1/2/16 10:01,1/2/16 10:03,5,-73.97881317,40.74073029,-73.98392487,40.73371887,N,93
id3023682,1,1/2/16 10:02,1/2/16 10:07,1,-73.93618011,40.68834686,-73.94380951,40.68397141,N,293
id1003672,2,1/2/16 10:03,1/2/16 10:09,1,-73.98248291,40.75677109,-73.97884369,40.76190567,N,362
id1685950,2,1/2/16 10:03,1/2/16 10:06,1,-73.99944305,40.75942993,-74.00540161,40.74090958,N,219
id0864905,2,1/2/16 10:03,1/2/16 10:11,1,-73.95986938,40.77349091,-73.97859192,40.75830841,N,514
id2839707,1,1/2/16 10:03,1/2/16 10:08,1,-73.9688797,40.7558403,-73.97296143,40.76517868,N,336
id3957675,1,1/2/16 10:03,1/2/16 10:07,1,-73.99687195,40.73209763,-74.00345612,40.7348671,N,222
id2212190,1,1/2/16 10:04,1/2/16 10:08,1,-73.96929169,40.75836182,-73.95867157,40.76887894,N,251
id2719264,1,1/2/16 10:04,1/2/16 10:23,2,-73.99765015,40.7652092,-73.87054443,40.77381516,N,1145
id0111829,2,1/2/16 10:05,1/2/16 10:09,6,-74.00070953,40.74215698,-73.99069977,40.75600815,N,273
id1259969,2,1/2/16 10:05,1/2/16 10:11,2,-73.97399139,40.79185104,-73.96487427,40.81014252,N,342
id2725073,2,1/2/16 10:05,1/2/16 10:33,4,-73.99771881,40.76512146,-73.96273804,40.62250137,N,1637
id0501542,1,1/2/16 10:06,1/2/16 10:15,1,-73.98610687,40.74327087,-73.95951843,40.76923752,N,568
id1213403,1,1/2/16 10:06,1/2/16 10:14,1,-73.95521545,40.78577805,-73.95755005,40.76995468,N,494
id2862255,2,1/2/16 10:06,1/2/16 10:16,1,-74.00640106,40.73295212,-73.98072815,40.74765015,N,587
id1286859,1,1/2/16 10:06,1/2/16 10:13,1,-73.97907257,40.76319504,-73.96579742,40.77122879,N,387
id2803388,2,1/2/16 10:06,1/2/16 10:16,4,-73.99769592,40.76525116,-73.97763824,40.75357056,N,609
id2980912,1,1/2/16 10:07,1/2/16 10:30,1,-73.99571228,40.7385025,-73.99694824,40.76713943,N,1381
id0745747,2,1/2/16 10:07,1/2/16 10:15,1,-73.96074677,40.7752037,-73.97693634,40.76092529,N,460
id0392450,2,1/2/16 10:07,1/2/16 10:37,1,-73.86262512,40.76896667,-73.98727417,40.74874115,N,1775
id0646179,2,1/2/16 10:08,1/2/16 10:35,1,-73.78331757,40.64859009,-73.95330811,40.77772903,N,1609
id3750376,1,1/2/16 10:08,1/2/16 10:13,1,-73.95644379,40.77147293,-73.96483612,40.7624321,N,256
id3751781,2,1/2/16 10:08,1/2/16 10:18,1,-73.94006348,40.80076981,-73.96710968,40.76366043,N,574
id3374649,1,1/2/16 10:09,1/2/16 10:14,1,-73.98280334,40.74500275,-73.97289276,40.75239182,N,274
id2213171,2,1/2/16 10:09,1/2/16 10:28,1,-73.96395111,40.77440262,-73.87274933,40.77432251,N,1140
id3945443,2,1/2/16 10:10,1/2/16 10:21,1,-73.98486328,40.75121307,-73.96777344,40.76276779,N,661
id3194464,2,1/2/16 10:10,1/2/16 10:12,1,-73.99697876,40.74224472,-74.00274658,40.73981857,N,113
id3723212,2,1/2/16 10:10,1/2/16 10:17,1,-73.99765778,40.7653656,-73.99053192,40.75754929,N,379
id3366728,2,1/2/16 10:11,1/2/16 10:24,3,-74.00671387,40.74426651,-73.96192169,40.77373886,N,809
id0335864,2,1/2/16 10:11,1/2/16 10:16,1,-74.00109863,40.75189209,-73.98262787,40.7755928,N,334
id2729740,1,1/2/16 10:11,1/2/16 10:14,1,-73.9874115,40.77855682,-73.9797821,40.78137207,N,173
id1980661,2,1/2/16 10:11,1/2/16 10:21,1,-74.01485443,40.70942688,-74.00289917,40.72348785,N,595
id1262016,2,1/2/16 10:12,1/2/16 10:22,3,-73.98199463,40.76262665,-74.00902557,40.74049377,N,603
id1316530,1,1/2/16 10:12,1/2/16 10:23,1,-73.97769928,40.74647522,-73.93952942,40.79353714,N,654
id2885412,2,1/2/16 10:12,1/2/16 10:21,4,-73.95638275,40.77565002,-73.97569275,40.78665161,N,560
id0836834,1,1/2/16 10:13,1/2/16 10:20,1,-73.99092865,40.756073,-73.98428345,40.73921204,N,442
id2439139,2,1/2/16 10:13,1/2/16 10:39,1,-73.86354828,40.76990128,-73.95812988,40.67636871,N,1529
id1229552,2,1/2/16 10:13,1/3/16 10:01,1,-73.97855377,40.74494553,-73.97257996,40.76485825,N,85681
id0252968,2,1/2/16 10:14,1/2/16 10:25,1,-73.87509918,40.77376175,-73.94528198,40.71591187,N,694
id0010684,2,1/2/16 10:15,1/2/16 10:21,2,-73.98978424,40.72582626,-73.99035645,40.740242,N,405
id1395449,2,1/2/16 10:16,1/2/16 10:30,2,-73.9747467,40.7596283,-74.01197052,40.70978165,N,834
id0266040,1,1/2/16 10:16,1/2/16 10:18,1,-73.97961426,40.76200867,-73.97227478,40.76303101,N,119
id0524310,1,1/2/16 10:17,1/2/16 10:20,2,-73.97915649,40.76672363,-73.98484802,40.7586937,N,167
id3936410,2,1/2/16 10:18,1/2/16 10:32,5,-73.93842316,40.84632874,-73.98178101,40.76626968,N,867
id1885260,2,1/2/16 10:18,1/2/16 10:27,2,-73.97888184,40.78237915,-73.97328949,40.76372147,N,507
id0399772,2,1/2/16 10:18,1/2/16 10:40,1,-73.96401215,40.75608063,-73.88762665,40.75336838,N,1277
id3449380,1,1/2/16 10:19,1/2/16 10:23,1,-73.96421051,40.77642822,-73.97336578,40.76370239,N,232
id2614917,1,1/2/16 10:19,1/2/16 10:24,1,-73.99789429,40.72423935,-74.01079559,40.7084465,N,273
id0484069,2,1/2/16 10:20,1/2/16 10:26,5,-73.99510956,40.73181534,-74.00028229,40.72653198,N,369
id0232981,2,1/2/16 10:20,1/2/16 10:24,1,-73.98886871,40.7453537,-73.98908997,40.73643875,N,240
id3191782,1,1/2/16 10:20,1/2/16 10:30,4,-73.96878815,40.76448441,-73.9905014,40.73497391,N,590
id1419248,2,1/2/16 10:21,1/2/16 10:27,1,-74.00616455,40.73453522,-73.99848175,40.72294998,N,367
id2701293,2,1/2/16 10:21,1/2/16 10:28,2,-73.99603271,40.7262001,-73.99021912,40.7170105,N,415
id2945512,2,1/2/16 10:22,1/2/16 10:24,1,-73.99504852,40.73410034,-74.00346375,40.73620987,N,141
id2561249,1,1/2/16 10:22,1/2/16 10:23,1,-73.97994232,40.7808075,-73.9754715,40.78188324,N,99
id2893501,2,1/2/16 10:22,1/2/16 10:36,1,-73.9905777,40.75603104,-73.96243286,40.77878952,N,857
id3749529,2,1/2/16 10:23,1/2/16 10:45,1,-74.00064087,40.72979355,-73.95869446,40.78057861,N,1321
id3783548,2,1/2/16 10:23,1/2/16 10:37,1,-73.86666107,40.7715683,-73.79692078,40.71590042,N,880
id3994546,2,1/2/16 10:23,1/2/16 10:32,1,-73.98971558,40.74163818,-73.9903717,40.75639725,N,528
id3331246,1,1/2/16 10:25,1/2/16 10:29,1,-73.98018646,40.77021408,-73.96604919,40.76616287,N,238
id1185428,2,1/2/16 10:25,1/2/16 10:38,1,-73.9776535,40.75225449,-73.98264313,40.7311554,N,815
id2510616,2,1/2/16 10:25,1/2/16 10:31,5,-73.97801208,40.73428345,-73.99172211,40.73843384,N,368
id2665959,2,1/2/16 10:25,1/2/16 10:34,2,-73.99617767,40.74335098,-73.99755096,40.71629715,N,522
id3940353,1,1/2/16 10:26,1/2/16 10:54,2,-73.87090302,40.77375412,-73.99790955,40.74080658,N,1694
id1446920,1,1/2/16 10:26,1/2/16 10:38,1,-73.97963715,40.78448486,-73.97901917,40.75904846,N,692
id2999636,1,1/2/16 10:27,1/2/16 10:33,1,-73.96419525,40.75656128,-73.97264099,40.78091431,N,397
id3566823,2,1/2/16 10:27,1/2/16 10:39,3,-73.97135925,40.7978096,-73.97773743,40.76599121,N,734
id0935904,1,1/2/16 10:27,1/2/16 10:32,2,-73.99526215,40.72655487,-73.99120331,40.73271942,N,273
id1433251,2,1/2/16 10:28,1/2/16 10:33,6,-73.97673035,40.75632095,-73.97673035,40.75632095,N,299
id0054160,2,1/2/16 10:28,1/2/16 10:33,2,-73.98233032,40.7737236,-73.98244476,40.76418686,N,270
id0875756,1,1/2/16 10:29,1/2/16 10:35,1,-73.98932648,40.77289963,-73.97317505,40.78260422,N,399
id1467753,1,1/2/16 10:29,1/2/16 10:33,1,-73.97597504,40.74465179,-73.98582458,40.74347305,N,234
id1041135,2,1/2/16 10:29,1/2/16 10:36,1,-73.95114136,40.78562164,-73.97097778,40.75833893,N,422
id1249075,1,1/2/16 10:29,1/2/16 10:33,1,-73.95635223,40.80079269,-73.96260071,40.79454041,N,198
id2059454,1,1/2/16 10:30,1/2/16 10:38,1,-73.98750305,40.73877335,-74.00859833,40.71152878,N,492
id1128053,1,1/2/16 10:31,1/2/16 10:37,1,-73.95043182,40.78370285,-73.94901276,40.80084229,N,342
id0620466,2,1/2/16 10:31,1/2/16 10:46,1,-73.98574066,40.76236725,-73.92463684,40.75602341,N,905
id2857272,2,1/2/16 10:31,1/2/16 10:41,5,-73.98036957,40.7649498,-73.9798584,40.7809906,N,560
id3810678,2,1/2/16 10:32,1/2/16 10:44,5,-73.96619415,40.78936005,-73.99494171,40.75012589,N,733
id1436731,2,1/2/16 10:32,1/2/16 10:37,1,-74.00202179,40.74033737,-73.99167633,40.73199081,N,304
id2572886,1,1/2/16 10:32,1/2/16 10:42,1,-73.98176575,40.75831223,-73.9726944,40.78059006,N,548
id0466268,2,1/2/16 10:33,1/2/16 10:45,1,-73.96933746,40.79818726,-73.95682526,40.77793884,N,736
id2373054,2,1/2/16 10:33,1/2/16 11:07,2,-73.78610229,40.64239883,-73.97395325,40.77914047,N,2009
id1151403,1,1/2/16 10:33,1/2/16 10:53,4,-74.01583862,40.71161652,-73.97225952,40.7600174,N,1161
id1026738,1,1/2/16 10:34,1/2/16 10:53,1,-73.87091827,40.77369308,-73.99613953,40.72215652,N,1140
id2448334,2,1/2/16 10:34,1/2/16 10:42,3,-73.98204803,40.77138138,-73.97792053,40.75756073,N,498
id3785647,2,1/2/16 10:34,1/2/16 10:41,1,-73.99530029,40.72705841,-74.00772095,40.70877075,N,391
id2658612,2,1/2/16 10:35,1/2/16 10:38,1,-73.97927094,40.7503891,-73.97618103,40.76390839,N,206
id3553365,1,1/2/16 10:35,1/2/16 10:59,1,-73.98260498,40.75577545,-74.01429749,40.70970154,N,1460
id2535527,1,1/2/16 10:35,1/2/16 10:44,2,-73.98309326,40.76408768,-74.00389862,40.73804855,N,529
id0360275,2,1/2/16 10:35,1/2/16 10:44,1,-73.97438049,40.79330826,-73.99053955,40.77148819,N,520
id1693927,2,1/2/16 10:36,1/2/16 10:37,2,-73.97618866,40.74427414,-73.98260498,40.73545837,N,95
id3371771,1,1/2/16 10:36,1/2/16 10:38,1,-73.99237061,40.72420502,-73.98937988,40.72784042,N,113
id3130981,2,1/2/16 10:37,1/2/16 10:47,2,-73.97026825,40.75162125,-73.97606659,40.77595901,N,614
id0475785,1,1/2/16 10:37,1/2/16 10:45,1,-73.95552826,40.77676392,-73.9655304,40.75947952,N,454
id2554582,1,1/2/16 10:38,1/2/16 10:46,1,-74.00819397,40.73823166,-74.00097656,40.7241478,N,476
id3046096,2,1/2/16 10:38,1/2/16 10:41,1,-73.99786377,40.74499893,-73.98815155,40.73855972,N,220
id1631354,1,1/2/16 10:38,1/2/16 11:08,1,-73.78386688,40.64866257,-73.99133301,40.72381592,N,1783
id3854884,2,1/2/16 10:38,1/2/16 10:52,1,-74.00938416,40.70630646,-73.97573853,40.75727081,N,839
id0768733,2,1/2/16 10:39,1/2/16 10:41,3,-73.96287537,40.76956558,-73.96897888,40.76127625,N,147
id1556426,1,1/2/16 10:39,1/2/16 10:41,1,-73.95452881,40.78982925,-73.95442963,40.782444,N,172
id2649251,2,1/2/16 10:39,1/2/16 10:47,1,-74.00810242,40.73868179,-73.99313354,40.73257828,N,527
id1178933,2,1/2/16 10:39,1/2/16 10:50,1,-73.98574829,40.73519897,-73.95407104,40.77552032,N,628
id3711874,2,1/2/16 10:40,1/2/16 10:47,1,-73.99438477,40.74128342,-73.98213196,40.7624588,N,409
id0254080,1,1/2/16 10:40,1/2/16 10:49,1,-73.99428558,40.75111771,-73.97637177,40.77729797,N,563
id0904219,1,1/2/16 10:41,1/2/16 10:46,1,-73.96963501,40.76615143,-73.97885895,40.77753067,N,300
id1460575,2,1/2/16 10:41,1/2/16 10:53,1,-73.9905014,40.75627136,-73.95848083,40.76449585,N,757
id3605992,2,1/2/16 10:41,1/2/16 10:54,1,-73.99681091,40.71514893,-73.99466705,40.75037003,N,750
id1091215,2,1/2/16 10:41,1/2/16 10:47,1,-73.98468781,40.72438049,-73.98886108,40.73664093,N,325
id2190079,2,1/2/16 10:41,1/2/16 10:51,6,-73.98227692,40.73183823,-73.97692108,40.75777817,N,568
id0209329,2,1/2/16 10:42,1/2/16 10:49,1,-73.98088837,40.7478714,-74.00482941,40.74642944,N,444
id0796603,2,1/2/16 10:42,1/2/16 10:48,2,-73.97283173,40.74345398,-73.94937897,40.7766571,N,376
id2094391,1,1/2/16 10:42,1/2/16 10:55,1,-73.97879791,40.76665115,-73.96738434,40.80022812,N,810
id3926081,1,1/2/16 10:43,1/2/16 10:48,1,-73.97951508,40.7639122,-73.98300934,40.77162933,N,260
id3142475,1,1/2/16 10:43,1/2/16 10:46,1,-73.99358368,40.7471962,-73.990448,40.73937988,N,137
id3640861,1,1/2/16 10:44,1/2/16 10:50,1,-73.92102051,40.74370193,-73.9383316,40.74998474,N,363
id0568549,1,1/2/16 10:44,1/2/16 10:47,1,-73.98735046,40.75876999,-73.98730469,40.75940704,N,157
id0329938,2,1/2/16 10:44,1/2/16 11:10,5,-73.98455048,40.74568176,-73.77619171,40.64558029,N,1564
id0441524,1,1/2/16 10:44,1/2/16 10:56,4,-73.99889374,40.72468948,-74.00933075,40.70201492,N,705
id2304118,2,1/2/16 10:44,1/2/16 10:46,1,-73.96678162,40.75709152,-73.97376251,40.75175095,N,94
id0743343,2,1/2/16 10:45,1/2/16 10:49,1,-73.98275757,40.76657867,-73.96575928,40.75960159,N,277
id1725110,1,1/2/16 10:45,1/2/16 10:51,1,-73.96353149,40.77434921,-73.96781158,40.76259232,N,359
id1584865,1,1/2/16 10:45,1/2/16 10:53,1,-73.8730545,40.77413559,-73.90392303,40.73988724,N,449
id2424793,1,1/2/16 10:46,1/2/16 10:54,2,-73.98856354,40.73727036,-73.97285461,40.74818802,N,506
id2187939,2,1/2/16 10:46,1/2/16 10:51,5,-73.99064636,40.75566864,-73.98448944,40.74840164,N,298
id0186735,1,1/2/16 10:46,1/2/16 10:53,2,-73.99200439,40.75419235,-74.00093079,40.76273727,N,373
id3668654,2,1/2/16 10:47,1/2/16 10:50,5,-73.98082733,40.76470184,-73.98662567,40.75630951,N,203
id0801408,1,1/2/16 10:47,1/2/16 10:53,1,-73.974617,40.75393295,-73.991745,40.74943542,N,369
id2947798,1,1/2/16 10:48,1/2/16 10:57,1,-73.98123169,40.77910995,-73.95346832,40.81949615,N,580
id1915637,2,1/2/16 10:48,1/2/16 10:55,1,-73.98767853,40.75507355,-74.0030365,40.75628662,N,383
id0898781,2,1/2/16 10:49,1/2/16 10:56,1,-73.98059845,40.73059464,-74.00197601,40.73960495,N,444
id0043788,1,1/2/16 10:49,1/2/16 10:54,1,-73.97794342,40.76493454,-73.97193146,40.76281738,N,256
id3749483,1,1/2/16 10:49,1/2/16 11:05,1,-73.95946503,40.77423477,-73.98707581,40.74703598,N,931
id3107083,1,1/2/16 10:50,1/2/16 10:53,1,-73.96653748,40.76435852,-73.9752655,40.75253296,N,185
